time,sipa,bluematt,dashjr,bitcoinstats,schnelli,todd,provoost,emzy,wiz
2024-01-09,26.0.0,26.99.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0
2024-01-10,26.0.0,26.99.0,25.99.0,26.0.0,25.1.0,26.0.0,26.0.0,26.0.0,26.0.0
2024-01-11,26.0.0,26.0.0,25.99.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0,26.99.0
2024-01-12,26.99.0,26.0.0,25.1.0,25.99.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0
2024-01-13,26.0.0,26.0.0,25.1.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0
2024-01-14,26.99.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0
2024-01-15,26.0.0,26.0.0,25.1.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0
2024-01-16,26.0.0,26.0.0,26.0.0,,26.0.0,26.0.0,26.0.0,26.99.0,26.0.0
2024-01-17,26.0.0,26.0.0,25.1.0,26.0.0,26.0.0,26.0.0,26.0.0,26.99.0,26.99.0
2024-01-18,26.0.0,26.0.0,25.99.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0
2024-01-19,26.0.0,26.99.0,25.1.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0
2024-01-20,26.0.0,26.99.0,25.1.0,26.0.0,26.0.0,26.0.0,26.0.0,26.99.0,26.0.0
2024-01-21,26.0.0,26.0.0,25.1.0,25.1.0,26.0.0,26.0.0,26.0.0,26.0.0,26.99.0
2024-01-22,26.0.0,26.0.0,26.0.0,25.99.0,25.1.0,26.0.0,26.0.0,26.0.0,26.99.0
2024-01-23,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0,26.99.0,26.0.0,26.99.0
2024-01-24,26.99.0,26.0.0,26.0.0,26.0.0,26.0.0,26.99.0,26.0.0,26.0.0,26.0.0
2024-01-25,26.99.0,26.0.0,25.1.0,26.0.0,26.0.0,26.0.0,26.0.0,26.99.0,26.0.0
2024-01-26,26.0.0,26.0.0,25.99.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0
2024-01-27,26.0.0,26.0.0,25.1.0,25.1.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0
2024-01-28,26.0.0,26.0.0,25.1.0,25.99.0,26.0.0,26.99.0,26.0.0,26.0.0,26.99.0
2024-01-29,26.0.0,26.0.0,25.1.0,26.0.0,26.0.0,26.0.0,26.99.0,26.0.0,26.0.0
2024-01-30,26.99.0,26.0.0,25.0.0,26.0.0,26.0.0,26.0.0,26.0.0,26.99.0,26.99.0
2024-01-31,26.99.0,26.0.0,25.1.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0,26.99.0
2024-02-01,26.99.0,26.0.0,25.99.0,26.0.0,26.0.0,26.99.0,26.99.0,26.99.0,26.0.0
2024-02-02,26.0.0,26.0.0,25.1.0,26.0.0,26.0.0,26.99.0,26.0.0,26.0.0,26.0.0
2024-02-03,26.0.0,26.99.0,25.1.0,25.1.0,26.0.0,26.99.0,26.0.0,26.99.0,26.0.0
2024-02-04,26.0.0,26.99.0,25.1.0,26.0.0,26.99.0,26.99.0,26.0.0,26.99.0,26.99.0
2024-02-05,26.0.0,26.99.0,25.1.0,26.0.0,26.99.0,26.99.0,26.99.0,26.99.0,26.99.0
2024-02-06,26.0.0,26.0.0,25.1.0,26.0.0,26.0.0,26.0.0,26.0.0,26.99.0,26.0.0
2024-02-07,,26.0.0,25.1.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0
2024-02-08,,26.0.0,25.99.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0
2024-02-09,,26.99.0,25.99.0,26.0.0,26.0.0,26.0.0,26.0.0,26.99.0,26.0.0
2024-02-10,,26.0.0,25.99.0,26.0.0,26.0.0,26.99.0,26.0.0,26.0.0,26.0.0
2024-02-11,,26.99.0,25.1.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0
2024-02-12,,26.0.0,25.99.0,26.0.0,26.0.0,26.99.0,26.0.0,26.0.0,26.0.0
2024-02-13,,26.99.0,25.1.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0
2024-02-14,26.99.0,26.99.0,25.99.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0
2024-02-15,26.0.0,26.0.0,25.1.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0,26.99.0
2024-02-16,26.0.0,26.0.0,25.1.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0
2024-02-17,26.0.0,26.99.0,25.1.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0
2024-02-18,26.0.0,26.99.0,25.1.0,26.0.0,26.99.0,26.0.0,26.0.0,26.0.0,26.0.0
2024-02-19,26.0.0,26.99.0,26.0.0,26.0.0,26.0.0,26.0.0,26.99.0,26.99.0,26.0.0
2024-02-20,26.0.0,26.0.0,25.1.0,25.1.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0
2024-02-21,26.0.0,26.0.0,25.1.0,26.0.0,26.0.0,26.0.0,26.0.0,26.99.0,26.0.0
2024-02-22,26.99.0,26.0.0,25.1.0,26.0.0,26.0.0,26.0.0,26.0.0,26.99.0,26.0.0
2024-02-23,26.0.0,26.99.0,25.1.0,26.0.0,26.0.0,26.0.0,26.0.0,26.99.0,26.0.0
2024-02-24,26.0.0,26.0.0,26.99.0,26.0.0,26.0.0,26.0.0,26.99.0,26.0.0,26.0.0
2024-02-25,26.99.0,26.0.0,25.1.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0,26.99.0
2024-02-26,26.99.0,26.0.0,25.1.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0,26.99.0
2024-02-27,26.0.0,26.0.0,25.1.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0
2024-02-28,26.0.0,26.0.0,25.1.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0
2024-02-29,26.0.0,26.99.0,25.1.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0
2024-03-01,26.99.0,26.99.0,25.1.0,25.1.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0
2024-03-02,26.99.0,26.0.0,25.99.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0
2024-03-03,26.0.0,26.0.0,25.1.0,26.0.0,26.0.0,26.99.0,26.0.0,26.99.0,26.0.0
2024-03-04,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0
2024-03-05,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0,26.99.0,26.0.0,26.99.0
2024-03-06,26.0.0,26.0.0,25.1.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0,26.1.0
2024-03-07,26.99.0,26.99.0,25.1.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0
2024-03-08,26.99.0,26.0.0,25.1.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0
2024-03-09,26.0.0,27.99.0,25.1.0,26.0.0,26.0.0,26.1.0,26.0.0,26.99.0,27.99.0
2024-03-10,26.0.0,27.99.0,25.99.0,26.0.0,26.0.0,,26.0.0,26.0.0,27.99.0
2024-03-11,26.0.0,26.0.0,25.1.0,26.0.0,26.99.0,,26.99.0,26.0.0,26.99.0
2024-03-12,26.99.0,26.0.0,25.1.0,26.0.0,26.0.0,,26.0.0,26.0.0,27.99.0
2024-03-13,26.0.0,27.99.0,26.0.0,26.0.0,26.0.0,,26.0.0,26.0.0,26.0.0
2024-03-14,26.0.0,26.0.0,25.99.0,26.0.0,26.0.0,,26.0.0,26.0.0,27.99.0
2024-03-15,26.99.0,26.0.0,25.99.0,26.0.0,26.0.0,,26.0.0,26.0.0,26.99.0
2024-03-16,26.0.0,26.0.0,25.99.0,26.0.0,26.0.0,26.99.0,26.0.0,26.99.0,26.0.0
2024-03-17,26.0.0,26.0.0,26.0.0,26.0.0,26.0.0,26.99.0,26.0.0,26.0.0,26.0.0
2024-03-18,27.99.0,27.99.0,25.1.0,26.0.0,26.0.0,26.99.0,26.0.0,26.99.0,26.0.0
2024-03-19,27.99.0,26.0.0,25.99.0,26.0.0,27.99.0,26.99.0,27.0.0,26.1.0,27.99.0
2024-03-20,26.0.0,27.99.0,27.0.0,26.0.0,26.99.0,26.99.0,26.0.0,26.0.0,26.0.0
2024-03-21,27.99.0,26.0.0,25.1.0,26.0.0,26.0.0,26.99.0,26.99.0,26.99.0,26.99.0
2024-03-22,26.0.0,26.99.0,25.1.0,26.0.0,26.0.0,26.99.0,27.99.0,26.0.0,26.0.0
2024-03-23,26.0.0,26.0.0,25.1.0,26.0.0,26.0.0,26.99.0,26.0.0,26.0.0,26.0.0
2024-03-24,27.99.0,26.0.0,25.1.0,26.0.0,27.99.0,26.99.0,26.0.0,27.99.0,26.0.0
2024-03-25,26.0.0,27.99.0,25.99.0,26.0.0,,26.99.0,27.99.0,26.0.0,26.0.0
2024-03-26,27.99.0,26.0.0,25.1.0,25.1.0,26.0.0,26.99.0,26.0.0,26.0.0,26.1.0
2024-03-27,27.99.0,26.0.0,25.99.0,25.1.0,26.0.0,26.99.0,26.0.0,26.0.0,26.99.0
2024-03-28,26.0.0,26.0.0,25.1.0,25.1.0,26.0.0,26.99.0,27.99.0,26.99.0,26.0.0
2024-03-29,26.1.0,27.0.0,26.0.0,25.1.0,26.1.0,26.99.0,27.99.0,26.0.0,26.0.0
2024-03-30,26.1.0,26.0.0,25.1.0,25.1.0,26.0.0,26.99.0,26.0.0,26.0.0,26.1.0
2024-03-31,26.1.0,26.0.0,25.1.0,25.1.0,26.0.0,26.99.0,26.99.0,26.0.0,26.0.0
2024-04-01,26.99.0,27.99.0,25.1.0,25.1.0,27.99.0,26.99.0,26.0.0,26.1.0,26.0.0
2024-04-02,26.1.0,26.0.0,26.0.0,25.1.0,26.0.0,26.99.0,26.1.0,26.0.0,26.0.0
2024-04-03,27.99.0,26.1.0,25.1.0,25.1.0,26.0.0,26.99.0,26.0.0,26.0.0,26.0.0
2024-04-04,26.99.0,27.99.0,26.0.0,25.1.0,26.0.0,26.99.0,26.0.0,26.1.0,26.1.0
2024-04-05,26.0.0,26.1.0,25.1.0,25.1.0,26.0.0,26.99.0,26.1.0,26.1.0,27.99.0
2024-04-06,26.1.0,26.1.0,25.1.0,25.1.0,26.1.0,26.99.0,26.1.0,27.99.0,27.99.0
2024-04-07,26.1.0,26.1.0,25.1.0,25.1.0,27.99.0,26.99.0,26.1.0,26.1.0,26.0.0
2024-04-08,27.0.0,26.1.0,25.1.0,25.1.0,26.0.0,26.99.0,26.99.0,27.99.0,26.1.0
2024-04-09,27.0.0,26.1.0,25.1.0,25.1.0,26.1.0,26.99.0,26.0.0,26.0.0,26.1.0
2024-04-10,26.1.0,27.99.0,26.0.0,25.1.0,26.0.0,26.99.0,26.0.0,26.99.0,27.99.0
2024-04-11,26.1.0,26.1.0,25.1.0,25.1.0,26.1.0,26.99.0,27.99.0,26.99.0,26.1.0
2024-04-12,26.1.0,26.1.0,25.99.0,25.1.0,26.0.0,26.99.0,26.99.0,26.1.0,26.1.0
2024-04-13,26.1.0,26.1.0,25.1.0,25.1.0,26.1.0,26.99.0,26.1.0,26.1.0,26.1.0
2024-04-14,27.0.0,26.1.0,25.1.0,25.1.0,26.1.0,26.99.0,26.1.0,26.1.0,26.1.0
2024-04-15,26.1.0,26.1.0,25.1.0,25.1.0,26.1.0,26.99.0,26.1.0,27.99.0,27.99.0
2024-04-16,26.1.0,26.1.0,25.1.0,25.1.0,26.1.0,26.99.0,,27.99.0,26.1.0
2024-04-17,26.1.0,26.99.0,27.0.0,25.1.0,26.1.0,26.99.0,,26.99.0,26.1.0
2024-04-18,27.0.0,27.0.0,25.1.0,25.1.0,27.0.0,26.99.0,,27.99.0,27.0.0
2024-04-19,26.1.0,27.0.0,25.1.0,25.1.0,27.0.0,27.0.0,,27.99.0,27.99.0
2024-04-20,27.99.0,27.99.0,25.1.0,25.1.0,26.1.0,27.0.0,,27.99.0,27.0.0
2024-04-21,27.0.0,27.0.0,25.1.0,25.1.0,27.0.0,27.0.0,,27.99.0,27.0.0
2024-04-22,27.0.0,27.99.0,25.1.0,25.1.0,27.0.0,27.0.0,,27.0.0,27.99.0
2024-04-23,27.0.0,27.99.0,27.0.0,25.1.0,27.99.0,27.0.0,,27.99.0,27.99.0
2024-04-24,27.0.0,27.0.0,25.1.0,25.1.0,27.99.0,27.0.0,27.0.0,27.99.0,27.99.0
2024-04-25,27.0.0,27.99.0,25.1.0,25.1.0,27.0.0,27.0.0,27.0.0,27.99.0,27.99.0
2024-04-26,27.0.0,27.0.0,25.1.0,25.1.0,27.0.0,27.0.0,27.0.0,27.0.0,27.0.0
2024-04-27,27.0.0,27.0.0,25.1.0,25.1.0,27.0.0,27.0.0,27.99.0,27.0.0,27.99.0
2024-04-28,27.0.0,27.0.0,25.0.0,25.1.0,27.0.0,27.0.0,27.0.0,27.0.0,27.0.0
2024-04-29,27.99.0,27.0.0,26.0.0,25.1.0,27.0.0,27.0.0,27.0.0,27.99.0,27.0.0
2024-04-30,27.99.0,27.0.0,25.2.0,25.1.0,27.0.0,27.0.0,27.99.0,27.0.0,27.99.0
2024-05-01,27.0.0,27.99.0,25.99.0,25.1.0,27.0.0,27.0.0,27.0.0,27.99.0,27.99.0
2024-05-02,27.99.0,27.0.0,25.99.0,25.1.0,27.0.0,27.0.0,27.0.0,27.0.0,27.0.0
2024-05-03,27.0.0,27.0.0,25.1.0,25.1.0,26.1.0,27.0.0,27.0.0,27.0.0,27.0.0
2024-05-04,27.99.0,27.0.0,25.99.0,25.1.0,27.99.0,27.0.0,27.0.0,27.0.0,27.0.0
2024-05-05,27.0.0,27.0.0,25.2.0,25.1.0,27.0.0,27.0.0,27.0.0,27.0.0,27.0.0
2024-05-06,27.0.0,27.99.0,25.1.0,25.1.0,27.0.0,27.0.0,26.1.0,27.0.0,27.0.0
2024-05-07,27.99.0,27.0.0,25.2.0,25.1.0,26.1.0,27.0.0,27.0.0,27.0.0,27.99.0
2024-05-08,27.0.0,27.0.0,25.1.0,25.1.0,27.0.0,27.0.0,27.99.0,27.99.0,27.0.0
2024-05-09,27.0.0,27.99.0,25.1.0,25.1.0,27.0.0,27.0.0,27.0.0,27.0.0,27.99.0
2024-05-10,27.0.0,27.0.0,25.1.0,25.1.0,27.0.0,27.0.0,27.0.0,27.0.0,27.99.0
2024-05-11,27.0.0,27.99.0,25.0.0,25.1.0,27.0.0,27.0.0,27.0.0,27.0.0,27.0.0
2024-05-12,27.0.0,27.0.0,25.2.0,25.1.0,27.99.0,27.0.0,27.0.0,27.99.0,27.0.0
2024-05-13,27.0.0,27.0.0,25.1.0,25.1.0,27.0.0,27.0.0,27.0.0,27.99.0,27.0.0
2024-05-14,27.0.0,27.0.0,25.1.0,25.1.0,27.0.0,27.0.0,27.99.0,27.99.0,27.0.0
2024-05-15,27.99.0,27.0.0,25.1.0,25.1.0,27.0.0,27.0.0,27.0.0,27.0.0,27.0.0
2024-05-16,27.0.0,27.0.0,25.2.0,25.1.0,27.0.0,27.0.0,27.99.0,27.99.0,27.0.0
2024-05-17,27.0.0,27.0.0,25.1.0,25.1.0,27.0.0,27.0.0,27.0.0,27.99.0,27.0.0
2024-05-18,27.99.0,27.99.0,25.99.0,25.1.0,27.0.0,27.0.0,27.0.0,27.99.0,27.99.0
2024-05-19,27.0.0,27.99.0,25.1.0,25.1.0,26.1.0,27.0.0,27.0.0,27.99.0,27.99.0
2024-05-20,27.99.0,27.0.0,25.1.0,25.1.0,27.0.0,27.0.0,27.0.0,27.99.0,27.99.0
2024-05-21,27.99.0,27.99.0,25.1.0,25.1.0,27.99.0,27.0.0,27.0.0,27.0.0,27.0.0
2024-05-22,27.99.0,27.0.0,25.0.0,25.1.0,27.99.0,27.0.0,27.99.0,27.0.0,27.99.0
2024-05-23,27.0.0,27.0.0,25.1.0,25.1.0,27.0.0,27.0.0,27.0.0,27.0.0,27.0.0
2024-05-24,27.0.0,27.0.0,25.1.0,25.1.0,27.0.0,27.0.0,27.0.0,27.0.0,27.0.0
2024-05-25,27.0.0,27.99.0,27.0.0,25.1.0,27.0.0,27.0.0,27.0.0,27.99.0,27.0.0
2024-05-26,27.99.0,27.0.0,25.1.0,25.1.0,27.0.0,27.0.0,27.0.0,27.0.0,27.0.0
2024-05-27,27.99.0,27.0.0,25.2.0,25.1.0,27.0.0,27.0.0,27.0.0,27.99.0,27.0.0
2024-05-28,27.0.0,27.99.0,25.1.0,25.1.0,27.0.0,27.0.0,27.99.0,27.99.0,27.0.0
2024-05-29,27.0.0,27.0.0,27.0.0,25.1.0,26.1.0,27.0.0,27.0.0,27.99.0,27.0.0
2024-05-30,27.0.0,27.0.0,25.1.0,25.1.0,27.0.0,27.0.0,27.0.0,27.99.0,27.0.0
2024-05-31,27.0.0,27.0.0,25.0.0,25.1.0,27.0.0,27.0.0,27.0.0,27.0.0,27.99.0
2024-06-01,27.0.0,27.0.0,25.1.0,25.1.0,27.0.0,27.0.0,27.0.0,27.0.0,27.99.0
2024-06-02,27.0.0,27.99.0,25.1.0,25.1.0,27.0.0,27.0.0,27.0.0,27.0.0,27.99.0
2024-06-03,27.0.0,27.0.0,25.1.0,25.1.0,27.0.0,27.0.0,27.0.0,27.0.0,27.1.0
2024-06-04,27.0.0,27.1.0,25.1.0,25.1.0,27.0.0,27.0.0,27.0.0,27.0.0,27.0.0
2024-06-05,27.0.0,27.99.0,25.1.0,25.1.0,27.0.0,27.0.0,27.99.0,27.99.0,27.0.0
2024-06-06,27.99.0,27.1.0,25.99.0,25.1.0,27.0.0,27.0.0,27.0.0,27.0.0,27.99.0
2024-06-07,27.99.0,27.0.0,25.2.0,25.1.0,27.0.0,27.0.0,27.99.0,27.0.0,27.0.0
2024-06-08,27.0.0,27.0.0,25.1.0,25.1.0,27.0.0,27.0.0,27.0.0,27.0.0,27.1.0
2024-06-09,27.0.0,27.99.0,25.1.0,25.1.0,27.0.0,27.0.0,27.99.0,27.0.0,27.0.0
2024-06-10,27.99.0,27.99.0,25.1.0,25.1.0,27.0.0,27.0.0,27.0.0,27.0.0,27.0.0
2024-06-11,27.99.0,27.1.0,25.99.0,25.1.0,27.0.0,27.0.0,27.0.0,27.0.0,27.0.0
2024-06-12,27.0.0,27.99.0,25.1.0,25.1.0,27.0.0,27.0.0,27.0.0,27.0.0,27.0.0
2024-06-13,27.0.0,27.99.0,25.1.0,25.1.0,27.99.0,27.0.0,27.0.0,27.0.0,27.1.0
2024-06-14,27.99.0,27.0.0,25.99.0,25.1.0,27.0.0,27.0.0,27.0.0,27.99.0,27.0.0
2024-06-15,27.0.0,27.0.0,25.1.0,25.1.0,27.0.0,27.0.0,27.0.0,27.0.0,27.0.0
2024-06-16,27.0.0,27.0.0,25.1.0,25.1.0,27.0.0,27.0.0,27.0.0,27.0.0,27.0.0
2024-06-17,27.0.0,27.0.0,25.1.0,25.1.0,27.0.0,27.0.0,27.0.0,27.0.0,27.99.0
2024-06-18,27.99.0,27.99.0,25.1.0,25.1.0,27.0.0,27.0.0,27.0.0,27.0.0,27.0.0
2024-06-19,27.1.0,27.99.0,25.1.0,25.1.0,27.99.0,27.0.0,27.0.0,27.1.0,27.99.0
2024-06-20,,27.99.0,27.1.0,25.1.0,27.1.0,27.0.0,27.0.0,27.1.0,27.0.0
2024-06-21,27.0.0,27.99.0,27.99.0,25.1.0,27.99.0,27.0.0,27.1.0,27.99.0,27.1.0
2024-06-22,27.99.0,27.1.0,27.1.0,25.1.0,27.1.0,27.1.0,27.1.0,27.1.0,27.1.0
2024-06-23,27.0.0,27.1.0,27.1.0,25.1.0,27.99.0,27.1.0,27.1.0,27.1.0,27.1.0
2024-06-24,27.1.0,27.1.0,27.1.0,27.0.0,27.0.0,27.1.0,27.1.0,27.1.0,27.1.0
2024-06-25,27.0.0,27.1.0,27.1.0,27.0.0,27.0.0,27.1.0,27.1.0,27.99.0,27.1.0
2024-06-26,27.1.0,27.1.0,27.1.0,27.0.0,27.1.0,27.1.0,27.1.0,27.1.0,27.99.0
2024-06-27,27.99.0,27.99.0,27.1.0,27.0.0,27.0.0,27.1.0,27.99.0,27.1.0,27.99.0
2024-06-28,27.1.0,27.99.0,27.1.0,27.0.0,27.1.0,27.1.0,27.1.0,27.1.0,27.99.0
2024-06-29,27.1.0,27.1.0,27.99.0,27.0.0,27.1.0,27.1.0,27.99.0,27.99.0,27.99.0
2024-06-30,27.1.0,27.1.0,27.1.0,27.0.0,27.0.0,27.0.0,27.99.0,27.1.0,27.1.0
2024-07-01,27.1.0,27.1.0,27.99.0,27.0.0,27.1.0,27.1.0,27.1.0,27.99.0,27.99.0
2024-07-02,27.1.0,27.1.0,27.1.0,27.0.0,27.0.0,27.1.0,27.1.0,27.99.0,27.99.0
2024-07-03,27.1.0,27.1.0,27.99.0,25.1.0,27.0.0,27.1.0,27.1.0,27.1.0,27.1.0
2024-07-04,27.1.0,27.1.0,27.0.0,25.1.0,27.0.0,27.1.0,27.1.0,27.1.0,27.99.0
2024-07-05,27.99.0,27.99.0,27.1.0,25.1.0,27.0.0,27.1.0,27.1.0,27.99.0,27.99.0
2024-07-06,27.99.0,27.1.0,27.1.0,25.1.0,27.0.0,27.1.0,27.1.0,27.1.0,27.99.0
2024-07-07,27.99.0,27.1.0,27.99.0,25.1.0,27.1.0,27.1.0,27.1.0,27.99.0,27.1.0
2024-07-08,27.99.0,27.99.0,27.99.0,25.1.0,27.1.0,27.1.0,27.1.0,27.99.0,27.99.0
2024-07-09,27.1.0,27.99.0,27.1.0,25.1.0,27.1.0,27.1.0,27.99.0,27.99.0,27.1.0
2024-07-10,27.1.0,27.1.0,27.1.0,25.1.0,27.99.0,27.1.0,27.1.0,27.99.0,27.99.0
2024-07-11,27.99.0,27.1.0,27.1.0,25.1.0,27.0.0,27.1.0,27.1.0,27.1.0,27.99.0
2024-07-12,27.99.0,27.99.0,27.1.0,25.1.0,27.1.0,27.1.0,27.1.0,27.1.0,27.99.0
2024-07-13,27.1.0,27.1.0,27.99.0,25.1.0,27.99.0,27.1.0,27.1.0,27.99.0,27.1.0
2024-07-14,27.99.0,27.1.0,27.1.0,25.1.0,27.1.0,27.1.0,27.1.0,27.1.0,27.0.0
2024-07-15,27.1.0,27.1.0,27.99.0,25.1.0,27.1.0,27.1.0,27.99.0,27.99.0,27.99.0
2024-07-16,27.1.0,27.1.0,27.99.0,25.1.0,27.1.0,27.1.0,27.1.0,27.1.0,26.99.0
2024-07-17,27.1.0,27.1.0,27.99.0,25.1.0,27.1.0,27.1.0,27.1.0,27.1.0,27.99.0
2024-07-18,27.99.0,27.1.0,27.99.0,25.1.0,27.0.0,27.1.0,27.1.0,27.1.0,27.99.0
2024-07-19,27.99.0,27.1.0,27.1.0,25.1.0,27.1.0,27.1.0,27.0.0,27.99.0,27.0.0
2024-07-20,27.1.0,27.1.0,27.99.0,25.1.0,27.1.0,27.1.0,27.1.0,27.99.0,27.1.0
2024-07-21,27.99.0,27.99.0,27.1.0,25.1.0,27.1.0,27.1.0,27.1.0,27.1.0,27.0.0
2024-07-22,27.1.0,27.1.0,27.99.0,25.1.0,27.1.0,27.1.0,27.1.0,27.1.0,27.1.0
2024-07-23,27.1.0,27.1.0,27.99.0,25.1.0,27.99.0,27.1.0,27.1.0,27.1.0,27.1.0
2024-07-24,27.1.0,27.1.0,27.99.0,25.1.0,27.1.0,27.1.0,27.99.0,27.99.0,27.0.0
2024-07-25,27.1.0,27.1.0,27.1.0,25.1.0,27.1.0,27.1.0,27.1.0,27.1.0,27.1.0
2024-07-26,27.99.0,27.1.0,27.1.0,25.1.0,27.1.0,27.1.0,27.1.0,27.1.0,27.1.0
2024-07-27,27.99.0,27.1.0,27.1.0,25.1.0,27.1.0,27.1.0,27.1.0,27.1.0,
2024-07-28,27.1.0,27.1.0,27.99.0,25.1.0,27.1.0,27.1.0,27.1.0,27.1.0,27.1.0
2024-07-29,27.1.0,27.1.0,27.99.0,25.1.0,27.1.0,27.1.0,27.1.0,27.1.0,27.1.0
2024-07-30,27.99.0,27.1.0,27.1.0,25.1.0,27.1.0,27.1.0,27.99.0,27.1.0,26.0.0
2024-07-31,27.1.0,27.1.0,27.1.0,25.1.0,27.1.0,27.1.0,27.1.0,27.1.0,27.0.0
2024-08-01,27.1.0,27.1.0,27.1.0,25.1.0,27.1.0,27.1.0,27.1.0,27.1.0,27.0.0
2024-08-02,27.1.0,27.1.0,27.99.0,25.1.0,27.1.0,27.1.0,27.1.0,27.99.0,27.1.0
2024-08-03,27.99.0,27.99.0,27.99.0,25.1.0,27.1.0,27.1.0,27.1.0,27.1.0,27.0.0
2024-08-04,27.99.0,27.1.0,27.99.0,25.1.0,27.1.0,27.1.0,27.1.0,27.99.0,27.1.0
2024-08-05,27.99.0,27.99.0,27.1.0,25.1.0,27.1.0,27.1.0,27.99.0,27.99.0,27.1.0
2024-08-06,27.99.0,27.99.0,27.99.0,25.1.0,27.1.0,27.1.0,27.1.0,27.99.0,27.1.0
2024-08-07,27.99.0,27.99.0,27.1.0,25.1.0,27.99.0,27.1.0,27.99.0,27.99.0,27.0.0
2024-08-08,27.99.0,27.1.0,27.99.0,25.1.0,27.1.0,27.1.0,27.1.0,27.1.0,27.1.0
2024-08-09,27.99.0,27.1.0,27.1.0,25.1.0,27.99.0,27.1.0,27.1.0,27.99.0,26.0.0
2024-08-10,27.99.0,27.99.0,27.99.0,25.1.0,27.1.0,27.1.0,27.1.0,27.99.0,27.1.0
2024-08-11,27.99.0,27.1.0,27.99.0,25.1.0,27.1.0,27.1.0,27.1.0,27.99.0,27.1.0
2024-08-12,27.99.0,27.1.0,27.99.0,25.1.0,27.1.0,27.1.0,27.1.0,27.1.0,27.1.0
2024-08-13,27.1.0,27.1.0,27.1.0,25.1.0,27.1.0,27.1.0,27.1.0,27.99.0,27.0.0
2024-08-14,27.1.0,27.99.0,27.99.0,25.1.0,27.1.0,27.1.0,27.1.0,27.99.0,27.1.0
2024-08-15,27.1.0,27.99.0,27.1.0,25.1.0,27.1.0,27.1.0,27.1.0,27.99.0,27.1.0
2024-08-16,27.1.0,27.99.0,27.99.0,25.1.0,27.1.0,27.1.0,27.1.0,27.1.0,27.99.0
2024-08-17,27.1.0,27.99.0,27.99.0,25.1.0,27.1.0,27.1.0,27.1.0,27.99.0,
2024-08-18,27.99.0,27.99.0,27.1.0,25.1.0,27.1.0,27.1.0,27.1.0,27.1.0,27.1.0
2024-08-19,27.1.0,27.1.0,27.1.0,25.1.0,27.1.0,27.1.0,27.99.0,27.1.0,27.99.0
2024-08-20,27.1.0,27.99.0,27.1.0,25.1.0,27.1.0,27.1.0,27.1.0,27.99.0,27.99.0
