time,total,ipv4,ipv6,torv2,torv3,i2p,cjdns
2022-11-10,0.048,-0.025,0.027,,0.1,1.0,
2022-11-11,0.024,0.005,0.028,0.0,0.029,0.971,
2022-11-12,0.023,-0.007,0.008,,0.041,0.52,
2022-11-13,0.019,-0.025,-0.014,,0.045,2.17,
2022-11-14,0.03,-0.001,-0.004,,0.047,1.484,
2022-11-15,0.034,-0.001,0.025,0.0,0.047,2.667,
2022-11-16,0.031,-0.003,0.011,2.0,0.048,1.857,
2022-11-17,0.026,-0.004,-0.002,,0.042,2.261,
2022-11-18,0.038,0.003,0.016,,0.053,2.085,
2022-11-19,0.024,-0.015,0.002,-1.0,0.044,1.571,
2022-11-20,0.077,0.002,-0.006,,0.139,1.636,
2022-11-21,0.026,-0.005,0.005,,0.042,0.988,
2022-11-22,0.015,0.003,0.015,-1.0,0.011,1.432,
2022-11-23,0.032,-0.008,0.017,-1.0,0.052,1.521,
2022-11-24,0.038,0.008,0.028,,0.052,0.823,
2022-11-25,0.021,-0.011,-0.013,-1.0,0.043,0.581,
2022-11-26,0.028,-0.002,0.011,-0.6,0.049,0.351,
2022-11-27,0.031,-0.013,0.007,0.0,0.059,0.562,
2022-11-28,-0.021,-0.008,-0.009,-0.833,-0.039,0.699,
2022-11-29,-0.012,-0.006,-0.019,-1.0,-0.022,0.526,
2022-11-30,-0.007,-0.003,-0.025,,-0.016,0.855,
2022-12-01,-0.006,-0.012,-0.035,-0.5,-0.008,0.95,
2022-12-02,-0.001,-0.012,-0.023,-0.667,-0.002,0.891,
2022-12-03,-0.005,-0.016,-0.019,-0.5,-0.003,0.597,
2022-12-04,-0.009,-0.016,-0.027,,-0.011,0.628,
2022-12-05,-0.006,-0.008,-0.046,0.5,-0.008,0.708,
2022-12-06,-0.015,-0.005,-0.043,-1.0,-0.027,0.795,
2022-12-07,-0.011,-0.004,-0.062,,-0.016,0.581,
2022-12-08,-0.004,0.0,-0.066,-1.0,-0.009,1.082,
2022-12-09,-0.002,-0.01,-0.046,-1.0,-0.001,1.061,
2022-12-10,-0.005,-0.002,-0.04,-1.0,-0.009,0.538,
2022-12-11,-0.017,-0.027,-0.016,-0.5,-0.015,0.366,
2022-12-12,-0.016,-0.006,-0.031,-0.571,-0.028,0.517,
2022-12-13,0.041,0.015,-0.018,1.0,0.061,0.584,
2022-12-14,-0.005,-0.017,-0.05,-1.0,0.005,0.377,
2022-12-15,-0.0,-0.013,-0.053,0.0,0.007,0.6,
2022-12-16,-0.011,-0.025,-0.063,0.0,0.002,0.3,
2022-12-17,0.004,-0.019,-0.043,-0.333,0.019,0.513,
2022-12-18,-0.011,-0.021,-0.069,-1.0,0.004,0.055,
2022-12-19,-0.005,-0.008,-0.084,,0.005,0.278,
2022-12-20,-0.003,0.002,-0.056,-1.0,0.002,0.115,
2022-12-21,-0.0,0.009,-0.062,-1.0,0.005,-0.025,
2022-12-22,0.002,-0.011,-0.073,,0.026,-0.025,
2022-12-23,0.002,0.013,-0.063,,-0.001,0.33,
2022-12-24,-0.004,-0.003,-0.062,-0.8,-0.002,0.446,
2022-12-25,-0.007,-0.012,-0.048,,0.004,-0.038,
2022-12-26,-0.003,-0.008,-0.066,-0.5,0.005,0.433,
2022-12-27,0.006,0.003,-0.065,-1.0,0.02,0.064,
2022-12-28,0.03,0.005,-0.054,-1.0,0.063,0.057,
2022-12-29,0.017,0.002,-0.043,,0.038,0.0,
2022-12-30,0.01,-0.002,-0.042,,0.031,-0.132,
2022-12-31,0.014,0.007,-0.022,-1.0,0.024,0.069,
2023-01-01,0.015,0.009,-0.042,-1.0,0.032,-0.095,
2023-01-02,0.013,0.01,-0.055,-1.0,0.03,-0.117,
2023-01-03,0.029,0.013,-0.044,-1.0,0.054,-0.071,
2023-01-04,0.021,0.017,-0.039,-1.0,0.038,-0.145,
2023-01-05,0.023,0.008,-0.051,,0.048,-0.057,
2023-01-06,0.032,0.006,-0.034,-1.0,0.056,0.256,
2023-01-07,0.021,0.005,-0.006,,0.037,-0.017,
2023-01-08,0.028,0.003,-0.008,,0.049,0.122,
2023-01-09,0.036,0.008,0.002,,0.054,0.399,
2023-01-10,0.036,0.001,-0.033,0.0,0.054,0.891,
2023-01-11,0.028,-0.024,-0.031,-1.0,0.067,0.31,
2023-01-12,0.028,-0.019,-0.003,-1.0,0.055,0.445,
2023-01-13,0.035,-0.011,-0.004,,0.059,0.635,
2023-01-14,0.032,-0.001,-0.023,0.0,0.058,0.246,
2023-01-15,0.039,0.001,0.007,-0.667,0.053,0.798,
2023-01-16,0.036,0.004,-0.011,-1.0,0.053,0.542,
2023-01-17,0.049,0.015,0.008,,0.062,0.87,
2023-01-18,0.049,0.0,0.027,0.0,0.067,0.845,
2023-01-19,0.049,-0.001,0.028,,0.067,0.954,
2023-01-20,0.051,-0.005,0.011,,0.071,1.478,
2023-01-21,0.049,0.004,0.019,-1.0,0.064,1.089,
2023-01-22,0.036,-0.011,0.001,,0.06,0.571,
2023-01-23,0.039,-0.001,-0.003,-1.0,0.059,0.53,
2023-01-24,0.051,0.013,0.002,,0.06,1.393,
2023-01-25,0.045,0.006,0.019,-1.0,0.055,0.935,
2023-01-26,0.034,-0.001,-0.005,,0.048,0.755,
2023-01-27,0.032,-0.007,-0.003,,0.036,1.335,
2023-01-28,0.024,-0.048,-0.003,-1.0,0.045,1.458,
2023-01-29,0.021,-0.038,0.006,,0.041,1.226,
2023-01-30,0.016,-0.045,-0.035,,0.047,0.69,
2023-01-31,0.021,-0.032,-0.008,,0.034,1.237,
2023-02-01,0.035,-0.001,0.02,,0.035,1.392,
2023-02-02,0.03,-0.007,0.026,,0.031,1.246,
2023-02-03,0.04,-0.004,0.022,,0.04,1.615,
2023-02-04,0.034,-0.017,0.011,,0.038,1.498,
2023-02-05,0.02,-0.012,0.008,,0.029,0.511,
2023-02-06,0.018,-0.01,0.001,-1.0,0.037,0.142,
2023-02-07,0.024,0.001,0.031,,0.035,0.147,
2023-02-08,0.009,-0.001,0.016,,0.031,-0.57,
2023-02-09,0.022,0.008,0.02,-1.0,0.029,0.058,
2023-02-10,0.032,0.037,0.035,,0.025,0.145,
2023-02-11,0.029,0.039,0.028,,0.017,0.235,
2023-02-12,0.033,0.037,0.051,-1.0,0.021,0.201,
2023-02-13,0.036,0.037,0.069,-1.0,0.023,0.234,
2023-02-14,0.022,0.037,0.041,-1.0,0.03,-0.527,
2023-02-15,0.02,0.032,0.031,,0.031,-0.543,
2023-02-16,0.008,0.019,0.037,,0.013,-0.418,
2023-02-17,0.012,0.034,0.029,-1.0,0.01,-0.39,
2023-02-18,0.01,0.03,0.019,,0.009,-0.33,
2023-02-19,0.015,0.04,0.032,,0.008,-0.278,
2023-02-20,0.026,0.035,0.041,,0.028,-0.244,
2023-02-21,0.02,0.04,0.046,,0.015,-0.265,
2023-02-22,0.024,0.043,0.037,,0.017,-0.189,
2023-02-23,0.015,0.028,0.027,,0.012,-0.169,
2023-02-24,0.024,0.041,0.04,,0.017,-0.108,
2023-02-25,0.022,0.032,0.029,,0.016,-0.005,
2023-02-26,0.028,0.038,0.051,,0.03,-0.188,
2023-02-27,0.032,0.068,0.013,,0.027,-0.271,
2023-02-28,0.045,0.063,0.031,,0.043,-0.114,
2023-03-01,0.047,0.071,0.05,,0.036,-0.055,
2023-03-02,0.032,0.05,0.029,,0.028,-0.088,
2023-03-03,0.024,0.013,0.014,,0.028,0.102,
2023-03-04,0.015,0.015,-0.004,,0.014,0.112,
2023-03-05,0.008,0.005,0.004,,0.015,-0.069,
2023-03-06,0.028,0.035,0.034,,0.03,-0.125,
2023-03-07,0.03,0.035,0.041,,0.014,0.309,
2023-03-08,0.034,0.029,0.005,,0.02,0.856,
2023-03-09,0.031,0.023,0.0,,0.023,0.603,
2023-03-10,0.049,0.023,-0.007,-1.0,0.037,3.148,
2023-03-11,0.038,0.02,0.004,,0.046,0.262,
2023-03-12,0.037,0.01,-0.022,,0.049,0.466,
2023-03-13,0.028,0.008,-0.019,,0.045,0.121,
2023-03-14,0.021,0.004,-0.03,,0.038,0.072,
2023-03-15,0.018,-0.009,-0.053,,0.035,0.328,
2023-03-16,0.026,-0.02,-0.037,,0.033,1.881,
2023-03-17,0.037,-0.011,-0.02,-1.0,0.039,2.394,
2023-03-18,0.042,-0.004,-0.019,,0.051,1.507,
2023-03-19,0.039,-0.011,-0.002,,0.048,1.335,
2023-03-20,0.044,-0.006,-0.006,,0.055,1.177,
2023-03-21,0.076,0.065,0.148,,0.049,0.851,
2023-03-22,0.078,0.075,0.131,,0.046,0.927,
2023-03-23,0.075,0.075,0.126,,0.043,0.931,
2023-03-24,0.072,0.067,0.148,,0.042,0.761,
2023-03-25,0.077,0.075,0.152,,0.046,0.658,
2023-03-26,0.065,0.059,0.114,,0.044,0.555,
2023-03-27,0.069,0.061,0.129,,0.044,0.607,
2023-03-28,0.058,0.062,0.114,,0.03,0.491,
2023-03-29,0.076,0.082,0.154,,0.035,0.766,
2023-03-30,0.065,0.076,0.135,,0.023,0.797,
2023-03-31,0.069,0.079,0.159,,0.024,0.705,
2023-04-01,0.075,0.081,0.174,,0.033,0.586,
2023-04-02,0.066,0.08,0.133,,0.035,0.295,
2023-04-03,0.073,0.085,0.173,,0.044,0.201,
2023-04-04,0.073,0.078,0.162,,0.038,0.454,
2023-04-05,0.069,0.069,0.157,,0.031,0.579,
2023-04-06,0.063,0.063,0.133,,0.038,0.322,
2023-04-07,0.066,0.065,0.164,,0.032,0.482,
2023-04-08,0.061,0.077,0.13,,0.025,0.366,
2023-04-09,0.059,0.073,0.165,,0.02,0.366,
2023-04-10,0.065,0.084,0.165,,0.02,0.481,
2023-04-11,0.058,0.076,0.143,,0.015,0.443,
2023-04-12,0.059,0.077,0.142,,0.015,0.515,
2023-04-13,0.06,0.069,0.13,,0.023,0.534,
2023-04-14,0.063,0.082,0.164,,0.023,0.321,
2023-04-15,0.067,0.09,0.16,,0.024,0.378,
2023-04-16,0.062,0.084,0.14,,0.018,0.42,
2023-04-17,0.062,0.082,0.158,,0.018,0.395,
2023-04-18,0.058,0.075,0.148,,0.016,0.401,
2023-04-19,0.05,0.063,0.107,,0.014,0.429,
2023-04-20,0.008,-0.022,-0.024,,0.013,0.419,
2023-04-21,0.005,-0.019,-0.018,,0.011,0.259,
2023-04-22,0.005,-0.033,-0.017,,0.019,0.307,
2023-04-23,0.003,-0.029,-0.033,,0.018,0.237,
2023-04-24,0.011,-0.016,-0.021,,0.018,0.308,
2023-04-25,0.016,-0.014,-0.005,,0.022,0.336,
2023-04-26,0.003,-0.019,-0.01,,0.002,0.33,
2023-04-27,0.011,-0.024,-0.013,,0.013,0.463,
2023-04-28,-0.002,-0.034,-0.019,,0.004,0.289,
2023-04-29,-0.002,-0.028,-0.032,,0.004,0.284,
2023-04-30,-0.051,-0.04,-0.065,,-0.008,-0.803,
2023-05-01,-0.052,-0.037,-0.066,,0.001,-0.962,
2023-05-02,-0.042,-0.03,-0.033,,0.001,-0.904,
2023-05-03,-0.044,-0.034,-0.047,,0.002,-0.983,
2023-05-04,-0.05,-0.036,-0.047,,-0.0,-0.938,
